time,E,C,T,img
11.021111111111113,0,0,0,110116.xml
11.029444444444445,0,0,0,110146.xml
11.037777777777778,0,0,0,110216.xml
11.046666666666667,0,0,0,110248.xml
11.055000000000001,0,0,0,110318.xml
11.063333333333334,0,1,0,110348.xml
11.0725,0,1,0,110421.xml
11.080833333333333,0,1,0,110451.xml
11.089166666666667,0,1,0,110521.xml
11.097777777777779,0,1,0,110552.xml
11.10611111111111,0,1,0,110622.xml
11.114444444444445,0,1,0,110652.xml
11.123611111111112,0,1,0,110725.xml
11.131944444444445,0,0,0,110755.xml
11.140277777777778,0,0,0,110825.xml
11.149444444444445,0,1,0,110858.xml
11.157777777777778,0,1,0,110928.xml
11.166111111111112,0,1,0,110958.xml
11.175277777777778,0,0,0,111031.xml
11.18361111111111,0,0,0,111101.xml
11.191944444444445,0,0,0,111131.xml
11.200833333333332,0,0,0,111203.xml
11.209166666666667,0,0,0,111233.xml
11.2175,0,0,0,111303.xml
11.22638888888889,0,0,0,111335.xml
11.23472222222222,0,0,0,111405.xml
11.243055555555555,0,0,0,111435.xml
11.252222222222223,0,0,0,111508.xml
11.260555555555555,0,0,0,111538.xml
11.26888888888889,0,0,0,111608.xml
11.278055555555556,0,0,0,111641.xml
11.286388888888888,0,0,0,111711.xml
11.294722222222221,0,0,0,111741.xml
11.303611111111111,0,0,0,111813.xml
11.311944444444444,0,0,0,111843.xml
11.320277777777777,0,0,0,111913.xml
11.328888888888889,0,0,0,111944.xml
11.337222222222223,0,0,0,112014.xml
11.345555555555556,0,0,0,112044.xml
11.355,0,0,0,112118.xml
11.363333333333333,0,0,0,112148.xml
11.371666666666668,0,0,0,112218.xml
11.380277777777778,0,0,0,112249.xml
11.38861111111111,0,0,0,112319.xml
11.396944444444443,0,0,0,112349.xml
11.40638888888889,0,0,0,112423.xml
11.414722222222222,0,0,0,112453.xml
11.423055555555555,0,0,0,112523.xml
11.431666666666667,0,0,0,112554.xml
11.44,0,0,0,112624.xml
11.448333333333334,0,0,0,112654.xml
11.45722222222222,0,0,0,112726.xml
11.465555555555556,0,0,0,112756.xml
11.473888888888888,0,0,0,112826.xml
11.482777777777779,0,0,0,112858.xml
11.49111111111111,0,1,0,112928.xml
11.499444444444444,0,0,0,112958.xml
11.508611111111112,0,1,0,113031.xml
11.517222222222223,0,1,0,113102.xml
11.525555555555556,0,1,0,113132.xml
11.534444444444444,0,1,0,113204.xml
11.542777777777777,0,1,0,113234.xml
11.551111111111112,0,1,0,113304.xml
11.56,0,1,0,113336.xml
11.568333333333333,0,1,0,113406.xml
11.576666666666666,0,1,0,113436.xml
11.585833333333333,0,1,0,113509.xml
11.594444444444445,0,1,0,113540.xml
11.602777777777778,0,1,0,113610.xml
11.611666666666666,0,1,0,113642.xml
11.619166666666667,0,1,0,113709.xml
11.627500000000001,0,1,0,113739.xml
11.635833333333332,0,1,0,113809.xml
11.645,0,1,0,113842.xml
11.653333333333334,0,1,0,113912.xml
11.661666666666667,0,1,0,113942.xml
11.670555555555556,0,1,0,114014.xml
11.678888888888888,0,1,0,114044.xml
11.687222222222223,0,1,0,114114.xml
11.695833333333333,0,1,0,114145.xml
11.704166666666666,0,1,0,114215.xml
11.712499999999999,0,1,0,114245.xml
11.721666666666668,0,1,0,114318.xml
11.73,0,0,0,114348.xml
11.738333333333333,0,1,0,114418.xml
11.765,0,1,0,114554.xml
11.773333333333333,0,1,0,114624.xml
11.781666666666668,0,1,0,114654.xml
11.790833333333333,0,1,0,114727.xml
11.799166666666666,0,1,0,114757.xml
11.807500000000001,0,1,0,114827.xml
11.816111111111113,0,1,0,114858.xml
11.824444444444444,0,0,0,114928.xml
11.832777777777778,0,1,0,114958.xml
11.841944444444445,0,0,0,115031.xml
11.850277777777777,0,0,0,115101.xml
11.858611111111111,0,0,0,115131.xml
11.867777777777778,0,1,0,115204.xml
11.876111111111111,0,0,0,115234.xml
11.884444444444444,0,0,0,115304.xml
11.893611111111111,0,0,0,115337.xml
11.901944444444444,0,0,0,115407.xml
11.910277777777779,0,0,0,115437.xml
11.918888888888889,0,1,0,115508.xml
11.927222222222222,0,1,0,115538.xml
11.935555555555556,0,0,0,115608.xml
11.944444444444445,0,0,0,115640.xml
11.952777777777778,0,1,0,115710.xml
11.96111111111111,0,1,0,115740.xml
11.97,0,1,0,115812.xml
11.978333333333333,0,1,0,115842.xml
11.986666666666666,0,1,0,115912.xml
11.995555555555555,0,1,0,115944.xml
12.00388888888889,0,1,0,120014.xml
12.012222222222222,0,0,0,120044.xml
12.021111111111113,0,0,0,120116.xml
12.029444444444445,0,0,0,120146.xml
12.037777777777778,0,1,0,120216.xml
12.046666666666667,0,0,0,120248.xml
12.055000000000001,0,1,0,120318.xml
12.063333333333334,0,1,0,120348.xml
12.072222222222223,0,1,0,120420.xml
12.080555555555556,0,0,0,120450.xml
12.085277777777778,0,0,0,120507.xml
12.093333333333334,0,0,0,120536.xml
12.102222222222222,0,0,0,120608.xml
12.110555555555555,0,0,0,120638.xml
12.119166666666667,0,0,0,120709.xml
12.127777777777778,0,1,0,120740.xml
12.136388888888888,0,0,0,120811.xml
12.14472222222222,0,0,0,120841.xml
12.153333333333334,0,1,0,120912.xml
12.161666666666667,0,1,0,120942.xml
12.17,0,1,0,121012.xml
12.179166666666665,0,1,0,121045.xml
12.1875,0,0,0,121115.xml
12.195833333333333,0,0,0,121145.xml
12.205277777777777,0,0,0,121219.xml
12.21361111111111,0,0,0,121249.xml
12.222222222222223,0,0,0,121320.xml
12.247222222222222,0,0,0,121450.xml
12.255833333333333,0,0,0,121521.xml
12.264166666666666,0,0,0,121551.xml
12.280833333333334,0,0,0,121651.xml
12.289166666666667,0,0,0,121721.xml
12.2975,0,0,0,121751.xml
12.306111111111111,0,1,0,121822.xml
12.314722222222223,0,1,0,121853.xml
12.323055555555555,0,1,0,121923.xml
12.331944444444444,0,1,0,121955.xml
12.340277777777779,0,0,0,122025.xml
12.348611111111111,0,1,0,122055.xml
